,Date,Rainfall_Terni,Flow_Rate_Lupa
1453,2013-10-15,3.523,-91.04
1454,2013-10-16,3.523,-91.07
1455,2013-10-17,3.523,-91.08
1456,2013-10-20,3.523,-91.09
1457,2013-10-21,3.523,-91.1
1458,2013-10-22,3.523,-91.11
1459,2013-10-23,3.523,-91.12
1460,2013-10-24,3.523,-91.13
1461,2013-10-25,3.523,-91.14
1462,2013-10-26,3.523,-91.15
1463,2013-10-27,3.523,-91.16
1464,2013-10-28,3.523,-91.17
1465,2013-10-29,3.523,-91.18
1466,2013-10-30,3.523,-91.19
1467,2013-10-31,3.523,-91.2
1468,2013-11-01,5.484,-91.21
1469,2013-11-02,5.484,-91.22
1470,2013-11-03,5.484,-91.23
1471,2013-11-04,5.484,-91.24
1472,2013-11-05,5.484,-91.25
1473,2013-11-06,5.484,-91.26
1474,2013-11-07,5.484,-91.27
1475,2013-11-08,5.484,-91.28
1476,2013-11-09,5.484,-91.29
1477,2013-11-10,5.484,-91.3
1478,2013-11-11,5.484,-91.31
1479,2013-11-12,5.484,-91.32
1480,2013-11-13,5.484,-91.33
1481,2013-11-14,5.484,-91.34
1482,2013-11-15,5.484,-91.35
1483,2013-11-16,5.484,-91.36
1484,2013-11-17,5.484,-91.37
1485,2013-11-18,5.484,-91.38
1486,2013-11-19,5.484,-91.39
1487,2013-11-20,5.484,-91.4
1488,2013-11-21,5.484,-91.41
1489,2013-11-22,5.484,-91.42
1490,2013-11-23,5.484,-91.43
1491,2013-11-24,5.484,-91.44
1492,2013-11-25,5.484,-91.45
1493,2013-11-26,5.484,-91.46
1494,2013-11-27,5.484,-91.47
1495,2013-11-28,5.484,-91.48
1496,2013-11-29,5.484,-91.49
1497,2013-11-30,5.484,-91.5
1498,2013-12-01,1.368,-91.51
1499,2013-12-02,1.368,-91.52
1500,2013-12-03,1.368,-91.53
1501,2013-12-04,1.368,-91.54
1502,2013-12-05,1.368,-91.57
1503,2013-12-06,1.368,-91.58
1504,2013-12-07,1.368,-91.59
1505,2013-12-08,1.368,-91.6
1506,2013-12-11,1.368,-91.61
1507,2013-12-12,1.368,-91.62
1508,2013-12-13,1.368,-91.63
1509,2013-12-14,1.368,-91.64
1510,2013-12-15,1.368,-91.65
1511,2013-12-16,1.368,-91.66
1512,2013-12-17,1.368,-91.67
1513,2013-12-18,1.368,-91.68
1514,2013-12-19,1.368,-91.69
1515,2013-12-20,1.368,-91.7
1516,2013-12-21,1.368,-91.71
1517,2013-12-22,1.368,-91.72
1518,2013-12-23,1.368,-91.73
1519,2013-12-24,1.368,-91.74
1520,2013-12-25,1.368,-91.75
1521,2013-12-26,1.368,-91.76
1522,2013-12-27,1.368,-91.77
1523,2013-12-28,1.368,-91.78
1524,2013-12-29,1.368,-91.79
1525,2013-12-30,1.368,-91.8
1526,2013-12-31,1.368,-91.81
1527,2014-01-01,4.748,-91.82
1528,2014-01-02,4.748,-91.83
1529,2014-01-03,4.748,-91.84
1530,2014-01-04,4.748,-91.85
1531,2014-01-05,4.748,-91.86
1532,2014-01-06,4.748,-91.87
1533,2014-01-07,4.748,-91.88
1534,2014-01-08,4.748,-91.89
1535,2014-01-09,4.748,-91.9
1536,2014-01-10,4.748,-91.91
1537,2014-01-11,4.748,-91.92
1538,2014-01-12,4.748,-91.93
1539,2014-01-13,4.748,-91.94
1540,2014-01-14,4.748,-91.95
1541,2014-01-15,4.748,-91.96
1542,2014-01-16,4.748,-91.97
1543,2014-01-17,4.748,-91.98
1544,2014-01-18,4.748,-91.99
1545,2014-01-19,4.748,-92.0
1546,2014-01-20,4.748,-92.01
1547,2014-01-21,4.748,-92.02
1548,2014-01-22,4.748,-92.03
1549,2014-01-23,4.748,-92.04
1550,2014-01-24,4.748,-92.07
1551,2014-01-25,4.748,-92.08
1552,2014-01-26,4.748,-92.09
1553,2014-01-27,4.748,-92.1
1554,2014-01-28,4.748,-92.11
1555,2014-01-29,4.748,-92.12
1556,2014-02-01,4.069,-92.13
1557,2014-02-02,4.069,-92.14
1558,2014-02-03,4.069,-92.15
1559,2014-02-04,4.069,-92.16
1560,2014-02-05,4.069,-92.17
1561,2014-02-06,4.069,-92.18
1562,2014-02-07,4.069,-92.19
1563,2014-02-08,4.069,-92.2
1564,2014-02-09,4.069,-92.21
1565,2014-02-10,4.069,-92.22
1566,2014-02-11,4.069,-92.23
1567,2014-02-12,4.069,-92.24
1568,2014-02-13,4.069,-92.25
1569,2014-02-14,4.069,-92.26
1570,2014-02-15,4.069,-92.27
1571,2014-02-16,4.069,-92.28
1572,2014-02-17,4.069,-92.29
1573,2014-02-18,4.069,-92.3
1574,2014-02-19,4.069,-92.31
1575,2014-02-20,4.069,-92.32
1576,2014-02-21,4.069,-92.33
1577,2014-02-22,4.069,-92.34
1578,2014-02-23,4.069,-92.35
1579,2014-02-24,4.069,-92.36
1580,2014-02-25,4.069,-92.37
1581,2014-02-26,4.069,-92.38
1582,2014-02-27,4.069,-92.39
1583,2014-02-28,4.069,-92.4
1584,2014-03-01,2.7289999999999996,-92.41
1585,2014-03-02,2.7289999999999996,-92.42
1586,2014-03-03,2.7289999999999996,-92.43
1587,2014-03-04,2.7289999999999996,-92.44
1588,2014-03-05,2.7289999999999996,-92.45
1589,2014-03-06,2.7289999999999996,-92.46
1590,2014-03-07,2.7289999999999996,-92.47
1591,2014-03-08,2.7289999999999996,-92.48
1592,2014-03-09,2.7289999999999996,-92.49
1593,2014-03-10,2.7289999999999996,-92.5
1594,2014-03-11,2.7289999999999996,-92.51
1595,2014-03-12,2.7289999999999996,-92.52
1596,2014-03-13,2.7289999999999996,-92.53
1597,2014-03-14,2.7289999999999996,-92.54
1598,2014-03-15,2.7289999999999996,-92.57
1599,2014-03-16,2.7289999999999996,-92.58
1600,2014-03-17,2.7289999999999996,-92.59
1601,2014-03-18,2.7289999999999996,-92.6
1602,2014-03-19,2.7289999999999996,-92.61
1603,2014-03-20,2.7289999999999996,-92.62
1604,2014-03-21,2.7289999999999996,-92.63
1605,2014-03-22,2.7289999999999996,-92.64
1606,2014-03-25,2.7289999999999996,-92.65
1607,2014-03-26,2.7289999999999996,-92.66
1608,2014-03-27,2.7289999999999996,-92.67
1609,2014-03-28,2.7289999999999996,-92.68
1610,2014-03-29,2.7289999999999996,-92.69
1611,2014-03-30,2.7289999999999996,-92.7
1612,2014-03-31,2.7289999999999996,-92.71
1613,2014-04-01,2.142,-92.72
1614,2014-04-02,2.142,-92.73
1615,2014-04-03,2.142,-92.74
1616,2014-04-04,2.142,-92.75
1617,2014-04-05,2.142,-92.76
1618,2014-04-06,2.142,-92.77
1619,2014-04-07,2.142,-92.78
1620,2014-04-08,2.142,-92.79
1621,2014-04-09,2.142,-92.8
1622,2014-04-10,2.142,-92.81
1623,2014-04-11,2.142,-92.82
1624,2014-04-12,2.142,-92.83
1625,2014-04-13,2.142,-92.84
1626,2014-04-14,2.142,-92.85
1627,2014-04-15,2.142,-92.86
1628,2014-04-16,2.142,-92.87
1629,2014-04-17,2.142,-92.88
1630,2014-04-18,2.142,-92.89
1631,2014-04-19,2.142,-92.9
1632,2014-04-20,2.142,-92.91
1633,2014-04-21,2.142,-92.92
1634,2014-04-22,2.142,-92.93
1635,2014-04-23,2.142,-92.94
1636,2014-04-24,2.142,-92.95
1637,2014-04-25,2.142,-92.96
1638,2014-04-26,2.142,-92.97
1639,2014-04-27,2.142,-92.98
1640,2014-04-28,2.142,-92.99
1641,2014-04-29,2.142,-93.0
1642,2014-04-30,2.142,-93.01
1643,2014-05-01,2.166,-93.02
1644,2014-05-02,2.166,-93.03
1645,2014-05-03,2.166,-93.04
1646,2014-05-04,2.166,-93.07
1647,2014-05-05,2.166,-93.08
1648,2014-05-06,2.166,-93.09
1649,2014-05-07,2.166,-93.1
1650,2014-05-08,2.166,-93.11
1651,2014-05-09,2.166,-93.12
1652,2014-05-10,2.166,-93.13
1653,2014-05-11,2.166,-93.14
1654,2014-05-12,2.166,-93.15
1655,2014-05-13,2.166,-93.16
1656,2014-05-16,2.166,-93.17
1657,2014-05-17,2.166,-93.18
1658,2014-05-18,2.166,-93.19
1659,2014-05-19,2.166,-93.2
1660,2014-05-20,2.166,-93.21
1661,2014-05-21,2.166,-93.22
1662,2014-05-22,2.166,-93.23
1663,2014-05-23,2.166,-93.24
1664,2014-05-24,2.166,-93.25
1665,2014-05-25,2.166,-93.26
1666,2014-05-26,2.166,-93.27
1667,2014-05-27,2.166,-93.28
1668,2014-05-28,2.166,-93.29
1669,2014-05-29,2.166,-93.3
1670,2014-05-30,2.166,-93.31
1671,2014-05-31,2.166,-93.32
1672,2014-06-01,3.634,-93.33
1673,2014-06-02,3.634,-93.34
1674,2014-06-03,3.634,-93.35
1675,2014-06-04,3.634,-93.36
1676,2014-06-05,3.634,-93.37
1677,2014-06-06,3.634,-93.38
1678,2014-06-07,3.634,-93.39
1679,2014-06-08,3.634,-93.4
1680,2014-06-09,3.634,-93.41
1681,2014-06-10,3.634,-93.42
1682,2014-06-11,3.634,-93.43
1683,2014-06-12,3.634,-93.44
1684,2014-06-13,3.634,-93.45
1685,2014-06-14,3.634,-93.46
1686,2014-06-15,3.634,-93.47
1687,2014-06-16,3.634,-93.48
1688,2014-06-17,3.634,-93.49
1689,2014-06-18,3.634,-93.5
1690,2014-06-19,3.634,-93.51
1691,2014-06-20,3.634,-93.52
1692,2014-06-21,3.634,-93.53
1693,2014-06-22,3.634,-93.54
1694,2014-06-23,3.634,-93.57
1695,2014-06-24,3.634,-93.58
1696,2014-06-25,3.634,-93.59
1697,2014-06-26,3.634,-93.6
1698,2014-06-27,3.634,-93.61
1699,2014-06-28,3.634,-93.62
1700,2014-06-29,3.634,-93.63
1701,2014-06-30,3.634,-93.64
1702,2014-07-01,2.131,-93.65
1703,2014-07-02,2.131,-93.66
1704,2014-07-03,2.131,-93.67
1705,2014-07-04,2.131,-93.68
1706,2014-07-07,2.131,-93.69
1707,2014-07-08,2.131,-93.7
1708,2014-07-09,2.131,-93.71
1709,2014-07-10,2.131,-93.72
1710,2014-07-11,2.131,-93.73
1711,2014-07-12,2.131,-93.74
1712,2014-07-13,2.131,-93.75
1713,2014-07-14,2.131,-93.76
1714,2014-07-15,2.131,-93.77
1715,2014-07-16,2.131,-93.78
1716,2014-07-17,2.131,-93.79
1717,2014-07-18,2.131,-93.8
1718,2014-07-19,2.131,-93.81
1719,2014-07-20,2.131,-93.82
1720,2014-07-21,2.131,-93.83
1721,2014-07-22,2.131,-93.84
1722,2014-07-23,2.131,-93.85
1723,2014-07-24,2.131,-93.86
1724,2014-07-25,2.131,-93.87
1725,2014-07-26,2.131,-93.88
1726,2014-07-27,2.131,-93.89
1727,2014-07-28,2.131,-93.9
1728,2014-07-29,2.131,-93.91
1729,2014-07-30,2.131,-93.92
1730,2014-07-31,2.131,-93.93
1731,2014-08-01,0.9329999999999999,-93.94
1732,2014-08-02,0.9329999999999999,-93.95
1733,2014-08-03,0.9329999999999999,-93.96
1734,2014-08-04,0.9329999999999999,-93.97
1735,2014-08-05,0.9329999999999999,-93.98
1736,2014-08-06,0.9329999999999999,-93.99
1737,2014-08-07,0.9329999999999999,-94.0
1738,2014-08-08,0.9329999999999999,-94.01
1739,2014-08-09,0.9329999999999999,-94.02
1740,2014-08-10,0.9329999999999999,-94.03
1741,2014-08-11,0.9329999999999999,-94.04
1742,2014-08-12,0.9329999999999999,-94.07
1743,2014-08-13,0.9329999999999999,-94.08
1744,2014-08-14,0.9329999999999999,-94.09
1745,2014-08-15,0.9329999999999999,-94.1
1746,2014-08-16,0.9329999999999999,-94.11
1747,2014-08-17,0.9329999999999999,-94.12
1748,2014-08-18,0.9329999999999999,-94.13
1749,2014-08-19,0.9329999999999999,-94.14
1750,2014-08-20,0.9329999999999999,-94.15
1751,2014-08-21,0.9329999999999999,-94.16
1752,2014-08-22,0.9329999999999999,-94.17
1753,2014-08-23,0.9329999999999999,-94.18
1754,2014-08-24,0.9329999999999999,-94.19
1755,2014-08-25,0.9329999999999999,-94.2
1756,2014-08-28,0.9329999999999999,-94.21
1757,2014-08-29,0.9329999999999999,-94.22
1758,2014-08-30,0.9329999999999999,-94.23
1759,2014-08-31,0.9329999999999999,-94.24
1760,2014-09-01,2.427,-94.25
1761,2014-09-02,2.427,-94.26
1762,2014-09-03,2.427,-94.27
1763,2014-09-04,2.427,-94.28
1764,2014-09-05,2.427,-94.29
1765,2014-09-06,2.427,-94.3
1766,2014-09-07,2.427,-94.31
1767,2014-09-08,2.427,-94.32
1768,2014-09-09,2.427,-94.33
1769,2014-09-10,2.427,-94.34
1770,2014-09-11,2.427,-94.35
1771,2014-09-12,2.427,-94.36
1772,2014-09-13,2.427,-94.37
1773,2014-09-14,2.427,-94.38
1774,2014-09-15,2.427,-94.39
1775,2014-09-16,2.427,-94.4
1776,2014-09-17,2.427,-94.41
1777,2014-09-18,2.427,-94.42
1778,2014-09-19,2.427,-94.43
1779,2014-09-20,2.427,-94.44
1780,2014-09-21,2.427,-94.45
1781,2014-09-22,2.427,-94.46
1782,2014-09-23,2.427,-94.47
1783,2014-09-24,2.427,-94.48
1784,2014-09-25,2.427,-94.49
1785,2014-09-26,2.427,-94.5
1786,2014-09-27,2.427,-94.51
1787,2014-09-28,2.427,-94.52
1788,2014-09-29,2.427,-94.53
1789,2014-09-30,2.427,-94.54
1790,2014-10-01,2.9189999999999996,-94.57
1791,2014-10-02,2.9189999999999996,-94.58
1792,2014-10-03,2.9189999999999996,-94.59
1793,2014-10-04,2.9189999999999996,-94.6
1794,2014-10-05,2.9189999999999996,-94.61
1795,2014-10-06,2.9189999999999996,-94.62
1796,2014-10-07,2.9189999999999996,-94.63
1797,2014-10-08,2.9189999999999996,-94.64
1798,2014-10-09,2.9189999999999996,-94.65
1799,2014-10-10,2.9189999999999996,-94.66
1800,2014-10-11,2.9189999999999996,-94.67
1801,2014-10-12,2.9189999999999996,-94.68
1802,2014-10-13,2.9189999999999996,-94.69
1803,2014-10-14,2.9189999999999996,-94.7
1804,2014-10-15,2.9189999999999996,-94.71
1805,2014-10-16,2.9189999999999996,-94.72
1806,2014-10-19,2.9189999999999996,-94.73
1807,2014-10-20,2.9189999999999996,-94.74
1808,2014-10-21,2.9189999999999996,-94.75
1809,2014-10-22,2.9189999999999996,-94.76
1810,2014-10-23,2.9189999999999996,-94.77
1811,2014-10-24,2.9189999999999996,-94.78
1812,2014-10-25,2.9189999999999996,-94.79
1813,2014-10-26,2.9189999999999996,-94.8
1814,2014-10-27,2.9189999999999996,-94.81
1815,2014-10-28,2.9189999999999996,-94.82
1816,2014-10-29,2.9189999999999996,-94.83
1817,2014-10-30,2.9189999999999996,-94.84
1818,2014-10-31,2.9189999999999996,-94.85
1819,2014-11-01,7.688,-94.86
1820,2014-11-02,7.688,-94.87
1821,2014-11-03,7.688,-94.88
1822,2014-11-04,7.688,-94.89
1823,2014-11-05,7.688,-94.9
1824,2014-11-06,7.688,-94.91
1825,2014-11-07,7.688,-94.92
1826,2014-11-08,7.688,-94.93
1827,2014-11-09,7.688,-94.94
1828,2014-11-10,7.688,-94.95
1829,2014-11-11,7.688,-94.96
1830,2014-11-12,7.688,-94.97
1831,2014-11-13,7.688,-94.98
1832,2014-11-14,7.688,-94.99
1833,2014-11-15,7.688,-95.0
1834,2014-11-16,7.688,-95.01
1835,2014-11-17,7.688,-95.02
1836,2014-11-18,7.688,-95.03
1837,2014-11-19,7.688,-95.04
1838,2014-11-20,7.688,-95.07
1839,2014-11-21,7.688,-95.08
1840,2014-11-22,7.688,-95.09
1841,2014-11-23,7.688,-95.1
1842,2014-11-24,7.688,-95.11
1843,2014-11-25,7.688,-95.12
1844,2014-11-26,7.688,-95.13
1845,2014-11-27,7.688,-95.14
1846,2014-11-28,7.688,-95.15
1847,2014-11-29,7.688,-95.16
1848,2014-11-30,7.688,-95.17
1849,2014-12-01,2.8489999999999998,-95.18
1850,2014-12-02,2.8489999999999998,-95.19
1851,2014-12-03,2.8489999999999998,-95.2
1852,2014-12-04,2.8489999999999998,-95.21
1853,2014-12-05,2.8489999999999998,-95.22
1854,2014-12-06,2.8489999999999998,-95.23
1855,2014-12-07,2.8489999999999998,-95.24
1856,2014-12-10,2.8489999999999998,-95.25
1857,2014-12-11,2.8489999999999998,-95.26
1858,2014-12-12,2.8489999999999998,-95.27
1859,2014-12-13,2.8489999999999998,-95.28
1860,2014-12-14,2.8489999999999998,-95.29
1861,2014-12-15,2.8489999999999998,-95.3
1862,2014-12-16,2.8489999999999998,-95.31
1863,2014-12-17,2.8489999999999998,-95.32
1864,2014-12-18,2.8489999999999998,-95.33
1865,2014-12-19,2.8489999999999998,-95.34
1866,2014-12-20,2.8489999999999998,-95.35
1867,2014-12-21,2.8489999999999998,-95.36
1868,2014-12-22,2.8489999999999998,-95.37
1869,2014-12-23,2.8489999999999998,-95.38
1870,2014-12-24,2.8489999999999998,-95.39
1871,2014-12-25,2.8489999999999998,-95.4
1872,2014-12-26,2.8489999999999998,-95.41
1873,2014-12-27,2.8489999999999998,-95.42
1874,2014-12-28,2.8489999999999998,-95.43
1875,2014-12-29,2.8489999999999998,-95.44
1876,2014-12-30,2.8489999999999998,-95.45
1877,2014-12-31,2.8489999999999998,-95.46
1878,2015-01-01,1.78,-95.47
1879,2015-01-02,1.78,-95.48
1880,2015-01-03,1.78,-95.49
1881,2015-01-04,1.78,-95.5
1882,2015-01-05,1.78,-95.51
1883,2015-01-06,1.78,-95.52
1884,2015-01-07,1.78,-95.53
1885,2015-01-08,1.78,-95.54
1886,2015-01-09,1.78,-95.57
1887,2015-01-10,1.78,-95.58
1888,2015-01-11,1.78,-95.59
1889,2015-01-12,1.78,-95.6
1890,2015-01-13,1.78,-95.61
1891,2015-01-14,1.78,-95.62
1892,2015-01-15,1.78,-95.63
1893,2015-01-16,1.78,-95.64
1894,2015-01-17,1.78,-95.65
1895,2015-01-18,1.78,-95.66
1896,2015-01-19,1.78,-95.67
1897,2015-01-20,1.78,-95.68
1898,2015-01-21,1.78,-95.69
1899,2015-01-22,1.78,-95.7
1900,2015-01-23,1.78,-95.71
1901,2015-01-24,1.78,-95.72
1902,2015-01-25,1.78,-95.73
1903,2015-01-26,1.78,-95.74
1904,2015-01-27,1.78,-95.75
1905,2015-01-28,1.78,-95.76
1906,2015-01-31,1.78,-95.77
1907,2015-02-01,3.778,-95.78
1908,2015-02-02,3.778,-95.79
1909,2015-02-03,3.778,-95.8
1910,2015-02-04,3.778,-95.81
1911,2015-02-05,3.778,-95.82
1912,2015-02-06,3.778,-95.83
1913,2015-02-07,3.778,-95.84
1914,2015-02-08,3.778,-95.85
1915,2015-02-09,3.778,-95.86
1916,2015-02-10,3.778,-95.87
1917,2015-02-11,3.778,-95.88
1918,2015-02-12,3.778,-95.89
1919,2015-02-13,3.778,-95.9
1920,2015-02-14,3.778,-95.91
1921,2015-02-15,3.778,-95.92
1922,2015-02-16,3.778,-95.93
1923,2015-02-17,3.778,-95.94
1924,2015-02-18,3.778,-95.95
1925,2015-02-19,3.778,-95.96
1926,2015-02-20,3.778,-95.97
1927,2015-02-21,3.778,-95.98
1928,2015-02-22,3.778,-95.99
1929,2015-02-23,3.778,-96.0
1930,2015-02-24,3.778,-96.01
1931,2015-02-25,3.778,-96.02
1932,2015-02-26,3.778,-96.03
1933,2015-02-27,3.778,-96.04
1934,2015-02-28,3.778,-96.07
1935,2015-03-01,4.346,-96.08
1936,2015-03-02,4.346,-96.09
1937,2015-03-03,4.346,-96.1
1938,2015-03-04,4.346,-96.11
1939,2015-03-05,4.346,-96.12
1940,2015-03-06,4.346,-96.13
1941,2015-03-07,4.346,-96.14
1942,2015-03-08,4.346,-96.15
1943,2015-03-09,4.346,-96.16
1944,2015-03-10,4.346,-96.17
1945,2015-03-11,4.346,-96.18
1946,2015-03-12,4.346,-96.19
1947,2015-03-13,4.346,-96.2
1948,2015-03-14,4.346,-96.21
1949,2015-03-15,4.346,-96.22
1950,2015-03-16,4.346,-96.23
1951,2015-03-17,4.346,-96.24
1952,2015-03-18,4.346,-96.25
1953,2015-03-19,4.346,-96.26
1954,2015-03-20,4.346,-96.27
1955,2015-03-21,4.346,-96.28
1956,2015-03-24,4.346,-96.29
1957,2015-03-25,4.346,-96.3
1958,2015-03-26,4.346,-96.31
1959,2015-03-27,4.346,-96.32
1960,2015-03-28,4.346,-96.33
1961,2015-03-29,4.346,-96.34
1962,2015-03-30,4.346,-96.35
1963,2015-03-31,4.346,-96.36
1964,2015-04-01,1.954,-96.37
1965,2015-04-02,1.954,-96.38
1966,2015-04-03,1.954,-96.39
1967,2015-04-04,1.954,-96.4
1968,2015-04-05,1.954,-96.41
1969,2015-04-06,1.954,-96.42
1970,2015-04-07,1.954,-96.43
1971,2015-04-08,1.954,-96.44
1972,2015-04-09,1.954,-96.45
1973,2015-04-10,1.954,-96.46
1974,2015-04-11,1.954,-96.47
1975,2015-04-12,1.954,-96.48
1976,2015-04-13,1.954,-96.49
1977,2015-04-14,1.954,-96.5
1978,2015-04-15,1.954,-96.51
1979,2015-04-16,1.954,-96.52
1980,2015-04-17,1.954,-96.53
1981,2015-04-18,1.954,-96.54
1982,2015-04-19,1.954,-96.57
1983,2015-04-20,1.954,-96.58
1984,2015-04-21,1.954,-96.59
1985,2015-04-22,1.954,-96.6
1986,2015-04-23,1.954,-96.61
1987,2015-04-24,1.954,-96.62
1988,2015-04-25,1.954,-96.63
1989,2015-04-26,1.954,-96.64
1990,2015-04-27,1.954,-96.65
1991,2015-04-28,1.954,-96.66
1992,2015-04-29,1.954,-96.67
1993,2015-04-30,1.954,-96.68
1994,2015-05-01,1.639,-96.69
1995,2015-05-02,1.639,-96.7
1996,2015-05-03,1.639,-96.71
1997,2015-05-04,1.639,-96.72
1998,2015-05-05,1.639,-96.73
1999,2015-05-06,1.639,-96.74
2000,2015-05-07,1.639,-96.75
2001,2015-05-08,1.639,-96.76
2002,2015-05-09,1.639,-96.77
2003,2015-05-10,1.639,-96.78
2004,2015-05-11,1.639,-96.79
2005,2015-05-12,1.639,-96.8
2006,2015-05-15,1.639,-96.81
2007,2015-05-16,1.639,-96.82
2008,2015-05-17,1.639,-96.83
2009,2015-05-18,1.639,-96.84
2010,2015-05-19,1.639,-96.85
2011,2015-05-20,1.639,-96.86
2012,2015-05-21,1.639,-96.87
2013,2015-05-22,1.639,-96.88
2014,2015-05-23,1.639,-96.89
2015,2015-05-24,1.639,-96.9
2016,2015-05-25,1.639,-96.91
2017,2015-05-26,1.639,-96.92
2018,2015-05-27,1.639,-96.93
2019,2015-05-28,1.639,-96.94
2020,2015-05-29,1.639,-96.95
2021,2015-05-30,1.639,-96.96
2022,2015-05-31,1.639,-96.97
2023,2015-06-01,1.915,-96.98
2024,2015-06-02,1.915,-96.99
2025,2015-06-03,1.915,-97.0
2026,2015-06-04,1.915,-97.01
2027,2015-06-05,1.915,-97.02
2028,2015-06-06,1.915,-97.03
2029,2015-06-07,1.915,-97.04
2030,2015-06-08,1.915,-97.07
2031,2015-06-09,1.915,-97.08
2032,2015-06-10,1.915,-97.09
2033,2015-06-11,1.915,-97.1
2034,2015-06-12,1.915,-97.11
2035,2015-06-13,1.915,-97.12
2036,2015-06-14,1.915,-97.13
2037,2015-06-15,1.915,-97.14
2038,2015-06-16,1.915,-97.15
2039,2015-06-17,1.915,-97.16
2040,2015-06-18,1.915,-97.17
2041,2015-06-19,1.915,-97.18
2042,2015-06-20,1.915,-97.19
2043,2015-06-21,1.915,-97.2
2044,2015-06-22,1.915,-97.21
2045,2015-06-23,1.915,-97.22
2046,2015-06-24,1.915,-97.23
2047,2015-06-25,1.915,-97.24
2048,2015-06-26,1.915,-97.25
2049,2015-06-27,1.915,-97.26
2050,2015-06-28,1.915,-97.27
2051,2015-06-29,1.915,-97.28
2052,2015-06-30,1.915,-97.29
2053,2015-07-01,0.852,-97.3
2054,2015-07-02,0.852,-97.31
2055,2015-07-03,0.852,-97.32
2056,2015-07-06,0.852,-97.33
2057,2015-07-07,0.852,-97.34
2058,2015-07-08,0.852,-97.35
2059,2015-07-09,0.852,-97.36
2060,2015-07-10,0.852,-97.37
2061,2015-07-11,0.852,-97.38
2062,2015-07-12,0.852,-97.39
2063,2015-07-13,0.852,-97.4
2064,2015-07-14,0.852,-97.41
2065,2015-07-15,0.852,-97.42
2066,2015-07-16,0.852,-97.43
2067,2015-07-17,0.852,-97.44
2068,2015-07-18,0.852,-97.45
2069,2015-07-19,0.852,-97.46
2070,2015-07-20,0.852,-97.47
2071,2015-07-21,0.852,-97.48
2072,2015-07-22,0.852,-97.49
2073,2015-07-23,0.852,-97.5
2074,2015-07-24,0.852,-97.51
2075,2015-07-25,0.852,-97.52
2076,2015-07-26,0.852,-97.53
2077,2015-07-27,0.852,-97.54
2078,2015-07-28,0.852,-97.57
2079,2015-07-29,0.852,-97.58
2080,2015-07-30,0.852,-97.59
2081,2015-07-31,0.852,-97.6
2082,2015-08-01,2.927,-97.61
2083,2015-08-02,2.927,-97.62
2084,2015-08-03,2.927,-97.63
2085,2015-08-04,2.927,-97.64
2086,2015-08-05,2.927,-97.65
2087,2015-08-06,2.927,-97.66
2088,2015-08-07,2.927,-97.67
2089,2015-08-08,2.927,-97.68
2090,2015-08-09,2.927,-97.69
2091,2015-08-10,2.927,-97.7
2092,2015-08-11,2.927,-97.71
2093,2015-08-12,2.927,-97.72
2094,2015-08-13,2.927,-97.73
2095,2015-08-14,2.927,-97.74
2096,2015-08-15,2.927,-97.75
2097,2015-08-16,2.927,-97.76
2098,2015-08-17,2.927,-97.77
2099,2015-08-18,2.927,-97.78
2100,2015-08-19,2.927,-97.79
2101,2015-08-20,2.927,-97.8
2102,2015-08-21,2.927,-97.81
2103,2015-08-22,2.927,-97.82
2104,2015-08-23,2.927,-97.83
2105,2015-08-24,2.927,-97.84
2106,2015-08-27,2.927,-97.85
2107,2015-08-28,2.927,-97.86
2108,2015-08-29,2.927,-97.87
2109,2015-08-30,2.927,-97.88
2110,2015-08-31,2.927,-97.89
2111,2015-09-01,1.71,-97.9
2112,2015-09-02,1.71,-97.91
2113,2015-09-03,1.71,-97.92
2114,2015-09-04,1.71,-97.93
2115,2015-09-05,1.71,-97.94
2116,2015-09-06,1.71,-97.95
2117,2015-09-07,1.71,-97.96
2118,2015-09-08,1.71,-97.97
2119,2015-09-09,1.71,-97.98
2120,2015-09-10,1.71,-97.99
2121,2015-09-11,1.71,-98.0
2122,2015-09-12,1.71,-98.01
2123,2015-09-13,1.71,-98.02
2124,2015-09-14,1.71,-98.03
2125,2015-09-15,1.71,-98.04
2126,2015-09-16,1.71,-98.07
2127,2015-09-17,1.71,-98.08
2128,2015-09-18,1.71,-98.09
2129,2015-09-19,1.71,-98.1
2130,2015-09-20,1.71,-98.11
2131,2015-09-21,1.71,-98.12
2132,2015-09-22,1.71,-98.13
2133,2015-09-23,1.71,-98.14
2134,2015-09-24,1.71,-98.15
2135,2015-09-25,1.71,-98.16
2136,2015-09-26,1.71,-98.17
2137,2015-09-27,1.71,-98.18
2138,2015-09-28,1.71,-98.19
2139,2015-09-29,1.71,-98.2
2140,2015-09-30,1.71,-98.21
2141,2015-10-01,4.232,-98.22
2142,2015-10-02,4.232,-98.23
2143,2015-10-03,4.232,-98.24
2144,2015-10-04,4.232,-98.25
2145,2015-10-05,4.232,-98.26
2146,2015-10-06,4.232,-98.27
2147,2015-10-07,4.232,-98.28
2148,2015-10-08,4.232,-98.29
2149,2015-10-09,4.232,-98.3
2150,2015-10-10,4.232,-98.31
2151,2015-10-11,4.232,-98.32
2152,2015-10-12,4.232,-98.33
2153,2015-10-13,4.232,-98.34
2154,2015-10-14,4.232,-98.35
2155,2015-10-15,4.232,-98.36
2156,2015-10-18,4.232,-98.37
